UserID,NomComplet,Email,Pays,Langue,DateInscription,PagesVisitées,TempsTotal (sec),AjoutPanier,AjoutWishlist,ProduitsConsultés,ProduitsAchetés,PromosConsultées,DélaiEntreVisites (jours),SourceTrafic
845,Paul Blin,anastasieribeiro@example.org,Pakistan,Ndonga,2024-11-23,11,687,5,1,8,1,3,30,Recherche Organique
846,Thomas Rossi-Pinto,fabrerenee@example.net,Yougoslavie,Dutch,2024-03-30,8,1084,4,0,5,4,1,30,Réseaux Sociaux
847,Victor Antoine du Lombard,hlaine@example.net,Bosnie-Herzégovine,Nepali,2024-05-09,11,450,0,0,11,0,3,7,Publicité
848,Margaud Maréchal,danielle63@example.org,Kirghizistan,Venda,2024-01-15,8,720,1,0,7,0,5,28,Direct
849,Olivier-Raymond Guérin,marcelle35@example.com,Réunion (La),Bosnian,2024-09-23,7,662,2,0,6,0,2,7,Recherche Organique
850,Sylvie Jacquot,emile73@example.org,Belize,Bosnian,2024-03-15,17,404,1,2,14,1,2,2,Réseaux Sociaux
851,Bernadette Millet,malletclemence@example.org,Burkina Faso,Western Frisian,2024-06-16,11,452,4,1,8,3,1,13,Direct
852,Emmanuelle-Maggie Fouquet,denisleclerc@example.com,Zimbabwe,North Ndebele,2024-06-06,12,718,5,2,9,2,5,16,Direct
853,Noémi Gallet,lacombemadeleine@example.org,São Tomé et Príncipe (Rép.),Avestan,2024-01-10,4,545,2,0,3,1,0,21,Recherche Organique
854,Adélaïde Caron,francoismendes@example.org,Timor,Italian,2024-04-28,1,870,0,0,1,0,0,24,Recherche Organique
855,Olivier Laurent,nicole38@example.org,Turkménistan,Sinhala,2024-11-04,9,430,3,0,5,3,3,1,Recherche Organique
856,Simone-Gabrielle Barbe,juliencarpentier@example.org,Cook (Îles),Slovenian,2024-05-14,10,1142,0,0,6,0,0,1,Direct
857,Virginie Didier,therese10@example.com,Taiwan,Tagalog,2024-07-04,10,561,0,0,8,0,3,12,Direct
858,Thibault Menard,idijoux@example.net,Sainte Lucie,Urdu,2024-08-27,2,547,1,0,1,0,0,21,Publicité
859,Jules Joly,jacqueline51@example.net,Italie,Aragonese,2024-04-24,5,1023,2,0,2,2,0,11,Direct
860,Laurent de Brunet,ode-oliveira@example.org,Marshall (Îles),Kuanyama,2024-04-29,1,611,0,0,0,0,0,29,Recherche Organique
861,Adrien Potier,sylvie56@example.com,Réunion (La),Bislama,2024-06-08,9,855,3,0,9,3,3,9,Publicité
862,Alix Samson-Pinto,hortensechartier@example.org,Mayotte,Indonesian,2024-03-05,4,353,2,0,3,2,0,0,Publicité
863,Robert-Antoine Georges,odette17@example.net,Tokelau,Zulu,2024-06-10,13,503,3,1,9,2,3,12,Recherche Organique
864,Émilie du Aubry,guillaumeveronique@example.org,Portugal,Bosnian,2024-11-11,11,1053,5,0,8,3,4,22,Publicité
865,Margot du Lecomte,jferreira@example.com,Ethiopie,Galician,2024-01-12,17,1064,0,0,16,0,4,14,Recherche Organique
866,Jeanne Lemaître-Verdier,martinlegendre@example.com,Togo,Russian,2024-10-14,6,346,2,0,6,2,5,15,Direct
867,Antoinette Fischer de la Mace,sgirard@example.org,Pakistan,Norwegian,2024-03-18,10,564,5,0,6,5,0,12,Direct
868,Jérôme Chauvin-Buisson,coulonhelene@example.net,Islande,Ido,2024-07-09,13,472,2,0,7,2,1,5,Publicité
869,Margot Labbé-Jacob,qmenard@example.com,Émirats arabes unis,Swedish,2024-06-05,12,709,4,1,10,3,0,6,Réseaux Sociaux
870,Mathilde-Christiane Jacob,uetienne@example.com,Mongolie,Kalaallisut,2024-10-02,8,310,1,0,7,1,2,16,Réseaux Sociaux
871,Maryse Allard,malves@example.org,Algérie,Yiddish,2024-11-22,4,1153,1,0,2,0,0,2,Réseaux Sociaux
872,Richard Navarro,sophieroux@example.net,Kenya,Hungarian,2024-02-01,12,389,2,2,9,1,3,29,Publicité
873,Marc Mahe,marcbouvet@example.net,Côte d'Ivoire,Catalan,2024-01-25,14,336,0,0,8,0,2,12,Réseaux Sociaux
874,Grégoire Louis-Teixeira,ilamy@example.net,Nicaragua,Tigrinya,2024-05-07,8,667,0,0,6,0,1,25,Publicité
875,Anaïs Chevalier,vseguin@example.net,Falkland (Île),Panjabi,2024-03-21,17,100,1,0,11,0,1,13,Réseaux Sociaux
876,Matthieu du Prévost,ibenoit@example.com,Fidji (République des),Sardinian,2024-10-28,13,100,5,0,10,5,5,13,Réseaux Sociaux
877,Christine Torres-Bouchet,clemencediallo@example.net,Groenland,Maori,2024-10-11,3,325,0,0,1,0,0,1,Publicité
878,Nicole Rémy,chauvinmadeleine@example.net,Cocos (Îles),Northern Sami,2024-08-05,12,100,4,2,10,4,2,7,Publicité
879,Richard Morvan,susanne82@example.com,Libéria,Nauru,2024-01-18,10,1151,0,0,8,0,1,5,Réseaux Sociaux
880,Antoinette Faure,celinamorin@example.org,Autriche,Korean,2024-03-04,6,420,1,0,4,1,5,21,Direct
881,Martin Dufour,nicolas51@example.com,Chine (Rép. pop.),Afar,2024-09-05,8,673,2,0,5,0,5,0,Direct
882,Gilles Allain,tclerc@example.com,Bhoutan,Sardinian,2024-05-30,13,443,3,2,10,0,0,22,Réseaux Sociaux
883,Christine de Becker,marthegrenier@example.net,Italie,Bashkir,2024-03-22,11,512,4,1,8,0,2,13,Direct
884,Marcel Pelletier de la Didier,michelleandre@example.com,Montserrat,Maltese,2024-10-15,10,387,5,0,5,1,0,17,Direct
885,Dorothée Gosselin de la Alves,jmarchand@example.net,Slovaquie,Hebrew,2024-11-07,1,623,0,0,0,0,0,4,Réseaux Sociaux
886,Lucas Rocher,manongomes@example.net,Sahara Occidental,Kongo,2024-10-11,20,408,5,2,13,3,2,17,Recherche Organique
887,Marthe Leconte,alex89@example.com,Zimbabwe,Marathi,2024-09-13,5,895,1,0,4,1,0,25,Recherche Organique
888,Étienne-Benoît Delmas,ntecher@example.net,Égypte,Latin,2024-07-30,8,595,2,0,6,0,3,0,Direct
889,Adrien de la Roussel,pleclerc@example.com,Honduras,Icelandic,2024-09-27,9,787,4,0,5,3,4,14,Recherche Organique
890,Caroline Rocher,alexandregenevieve@example.com,Chypre,Irish,2024-04-10,8,168,4,0,4,4,4,6,Réseaux Sociaux
891,Christine Daniel,adamhenriette@example.com,Tunisie,Kanuri,2024-10-30,17,818,5,0,17,3,1,8,Recherche Organique
892,Gérard de Blot,julesperon@example.org,Philippines,Wolof,2024-04-04,4,424,2,0,2,0,0,14,Direct
893,Guillaume-Thibaut Blanchet,alexandriaroyer@example.net,Algérie,Norwegian Nynorsk,2024-04-11,8,534,0,0,7,0,5,14,Réseaux Sociaux
894,Jacques Le Coste,mguichard@example.net,Arménie,Luba-Katanga,2024-09-07,4,680,1,0,4,1,0,22,Réseaux Sociaux
895,Maurice Lombard,barbemarine@example.com,Sierra Leone,Tagalog,2024-05-18,10,489,3,0,10,1,2,7,Recherche Organique
896,Gilles Humbert de Jacquet,alexandriachauvet@example.net,Guatemala,Sindhi,2024-10-17,10,579,5,0,7,0,3,29,Recherche Organique
897,Corinne Bourdon du Le Goff,leleuvictoire@example.com,Irlande,Bengali,2024-09-17,10,253,2,0,8,1,0,20,Recherche Organique
898,Gilles Dufour de Leblanc,olivie70@example.com,Wallis et Futuna (Îles),Quechua,2024-05-14,3,804,1,0,2,1,0,29,Réseaux Sociaux
899,Marcel Pichon-Gautier,chauvinmargot@example.net,Turquie,Ukrainian,2024-05-14,5,540,2,0,4,1,0,15,Recherche Organique
900,Auguste-Louis Morel,imathieu@example.org,Costa Rica,Hausa,2024-04-10,12,112,2,2,12,2,1,27,Publicité
901,Alfred Hernandez,denisemilie@example.org,Nouvelle-Zélande,Sinhala,2024-04-30,11,795,3,0,5,3,2,4,Réseaux Sociaux
902,Vincent Clément-Perrier,mauricealice@example.org,Saint Pierre et Miquelon,Shona,2024-11-22,8,1143,1,0,4,1,3,12,Réseaux Sociaux
903,Josette Bruneau,hebertcorinne@example.com,Estonie,Sango,2024-10-16,7,791,0,0,7,0,3,20,Publicité
904,Agnès Pages,caronhenri@example.org,États-Unis,Sichuan Yi,2024-01-04,15,100,4,0,15,3,3,13,Recherche Organique
905,Émile-Thibaut Fabre,matthieu18@example.com,Guadeloupe,Interlingue,2024-03-25,16,342,2,2,11,0,2,27,Publicité
906,Maurice-Georges Petitjean,patricialeroy@example.net,Bahamas,Latvian,2024-07-08,10,539,4,0,9,3,3,10,Direct
907,René Guillon-Leroy,hugues61@example.com,Guyane,Avestan,2024-06-11,17,195,2,0,11,2,1,18,Réseaux Sociaux
908,Eugène Letellier-Lévêque,tbaudry@example.com,Samoa,Assamese,2024-10-30,11,520,4,0,7,4,1,3,Direct
909,Monique-Constance Royer,edouardbarbe@example.net,Sainte Hélène,Turkish,2024-04-25,9,984,3,0,5,1,3,3,Publicité
910,Eugène Faure,isaac50@example.net,Trinité et Tobago,Kinyarwanda,2024-07-15,7,929,0,0,4,0,4,20,Réseaux Sociaux
911,Léon-Guy Huet,martineblot@example.org,Bangladesh,Somali,2024-10-25,1,231,0,0,1,0,0,20,Réseaux Sociaux
912,Gabrielle-Agnès Hebert,zdaniel@example.org,Pays-Bas,Oromo,2024-10-27,12,716,2,2,10,1,1,20,Recherche Organique
913,Alix Aubert,mhardy@example.com,Indonésie,Chinese,2024-01-29,12,517,4,1,10,2,3,22,Recherche Organique
914,Denis Lesage,thierrydanielle@example.org,Cameroun,Tahitian,2024-04-25,12,689,0,1,8,0,2,6,Direct
915,Dorothée Andre,patricia38@example.org,Mauritanie,Tajik,2024-01-06,17,288,3,0,11,3,5,8,Publicité
916,Guy-Édouard Guichard,anaisperon@example.com,Tokelau,Lithuanian,2024-05-16,9,231,4,0,9,4,1,4,Direct
917,Théophile David,hfleury@example.com,Ukraine,Yoruba,2024-05-07,9,424,4,0,7,2,1,5,Direct
918,Céline Delannoy,tchevallier@example.org,Bolivie,Church Slavic,2024-03-19,6,635,2,0,4,1,5,29,Réseaux Sociaux
919,Lucas de la Leblanc,thierryguillaume@example.org,États-Unis,Mongolian,2024-09-08,7,521,0,0,5,0,1,29,Publicité
920,Lucas Torres-Leroux,annetraore@example.org,Bhoutan,Sardinian,2024-07-06,6,418,3,0,6,2,4,25,Réseaux Sociaux
921,Augustin Guilbert,ghumbert@example.com,Pakistan,Corsican,2024-08-25,4,266,1,0,2,0,0,5,Recherche Organique
922,Marie Bernier,aime37@example.org,Lettonie,Russian,2024-03-18,1,1021,0,0,0,0,0,18,Direct
923,Inès Renault,richard13@example.net,Dominique,Greek,2024-03-06,3,827,0,0,2,0,0,6,Direct
924,Étienne Hardy,qlegendre@example.net,Angola,Portuguese,2024-02-22,23,579,0,2,23,0,0,26,Direct
925,Anaïs Lopes,daniellegodard@example.org,Groenland,Icelandic,2024-03-24,9,593,3,0,5,3,5,9,Recherche Organique
926,Gilbert Dupré,reynaudmargaud@example.com,Algérie,Ojibwa,2024-04-04,17,479,3,2,9,2,5,2,Publicité
927,Henriette-Philippine Thomas,lmorin@example.com,Grenade,Haitian,2024-03-26,9,821,1,0,7,0,4,18,Recherche Organique
928,Noémi de la Bonnet,agathe90@example.net,Ethiopie,Catalan,2024-10-20,1,902,0,0,0,0,0,10,Recherche Organique
929,Pénélope-Sabine Guichard,ericfaivre@example.org,Émirats arabes unis,Sinhala,2024-08-26,4,1059,1,0,2,1,0,3,Recherche Organique
930,Victoire Faure,kperret@example.com,Bosnie-Herzégovine,Indonesian,2024-02-20,3,646,1,0,1,0,0,6,Publicité
931,Diane Schmitt,alphonse27@example.net,États-Unis,Ganda,2024-06-15,8,421,3,0,4,1,5,23,Réseaux Sociaux
932,Nicole Poulain,thereseboyer@example.org,Bhoutan,Telugu,2024-08-23,17,506,4,2,14,3,4,30,Réseaux Sociaux
933,Pénélope de Petit,michelefrancois@example.com,Guyane,Tagalog,2024-04-03,2,688,0,0,1,0,0,11,Recherche Organique
934,Agathe Maurice,eschmitt@example.net,La Barbad,Kalaallisut,2024-08-07,10,338,5,0,8,4,2,11,Recherche Organique
935,Matthieu Fleury-Merle,manon03@example.org,Turks et Caïques (Îles),Persian,2024-11-03,14,140,1,1,14,1,3,30,Recherche Organique
936,Éric Valette,mariannemorvan@example.com,Tokelau,Herero,2024-02-07,14,100,3,0,13,3,5,3,Publicité
937,Henri Loiseau,moniquelopes@example.org,Cayman (Îles),Amharic,2024-11-12,9,672,0,0,4,0,4,8,Direct
938,Isabelle Bazin,mendeschristine@example.net,Guatemala,Georgian,2024-11-18,10,100,2,0,6,1,1,30,Direct
939,Alix Huet,theophile12@example.net,Libéria,Ewe,2024-06-29,6,723,0,0,5,0,4,29,Réseaux Sociaux
940,Théophile-Michel Charpentier,inesmahe@example.org,Bulgarie,Breton,2024-03-17,3,298,1,0,2,0,0,10,Réseaux Sociaux
941,Augustin Lucas,alexsimon@example.net,Qatar,Interlingua,2024-11-07,11,925,1,0,5,1,2,19,Direct
942,Aimé Vallet,christophe71@example.org,Bahamas,Assamese,2024-04-12,1,603,0,0,1,0,0,11,Direct
943,Stéphane Robin,barrechristelle@example.net,Bangladesh,Hungarian,2024-02-21,9,570,1,0,9,1,1,11,Direct
944,Bernadette Delattre,dijouxbenjamin@example.org,Sénégal,Western Frisian,2024-10-26,20,680,3,1,14,3,1,16,Réseaux Sociaux
945,Alexandria Ruiz,emmanuelleboyer@example.com,Qatar,Limburgan,2024-04-29,7,1172,0,0,6,0,4,16,Direct
946,Claudine Le Fernandez,nathalie64@example.com,Aruba,Chamorro,2024-01-19,14,295,2,1,10,2,3,5,Recherche Organique
947,Martine Boutin,didierlucie@example.org,Benin,English,2024-05-24,1,653,0,0,1,0,0,6,Recherche Organique
948,Antoinette Dijoux,michelegarnier@example.org,Luxembourg,Shona,2024-09-30,14,271,1,0,9,1,2,24,Réseaux Sociaux
949,Claude Allain,kfernandes@example.net,Pérou,Swedish,2024-01-03,10,189,0,0,9,0,0,20,Recherche Organique
950,Martine Lebreton,danielsimone@example.org,Myanmar,Malay,2024-03-21,11,510,2,2,5,0,0,3,Réseaux Sociaux
951,Guillaume Sauvage,nath17@example.org,Bosnie-Herzégovine,Romanian,2024-05-01,9,1023,2,0,9,2,3,14,Direct
952,Bernard Le Pichon,michel15@example.net,Sierra Leone,Hindi,2024-08-16,23,761,3,0,22,3,4,21,Direct
953,Françoise Sauvage,zgarnier@example.com,Suriname,Telugu,2024-08-19,16,574,5,2,16,3,3,7,Réseaux Sociaux
954,Alexandria Joseph-Texier,bsanchez@example.com,Vierges (Îles),Cree,2024-10-07,9,880,4,0,9,2,0,25,Publicité
955,Agnès-Pénélope Maillard,diane83@example.org,Tunisie,Yiddish,2024-06-08,10,158,2,0,6,1,5,16,Direct
956,Céline Rocher-Leroux,michelandre@example.org,Liechtenstein,Mongolian,2024-04-07,12,203,2,1,11,2,1,22,Publicité
957,Lorraine Le Lucas,reynaudnath@example.net,Guyane française,Basque,2024-02-04,7,560,0,0,7,0,4,9,Réseaux Sociaux
958,Dorothée Guyot,victor93@example.com,Sainte Lucie,Turkmen,2024-03-26,4,300,2,0,4,2,0,4,Publicité
959,Rémy Benard-Guibert,andre17@example.net,Ethiopie,Igbo,2024-06-18,8,576,2,0,8,1,3,21,Direct
960,Paul Barthelemy,opottier@example.com,Sierra Leone,Zulu,2024-01-16,13,492,0,0,12,0,0,6,Publicité
961,Capucine Arnaud,paulinewagner@example.org,Kirghizistan,Lao,2024-05-06,5,660,1,0,4,1,0,3,Direct
962,Nicolas Gimenez,pauline55@example.net,Guyane française,Latvian,2024-05-10,11,609,0,2,9,0,3,16,Recherche Organique
963,Anaïs Grégoire,alphonse63@example.org,Sahara Occidental,Azerbaijani,2024-04-17,1,994,0,0,1,0,0,17,Direct
964,Isabelle Bonnin,renaultlucy@example.net,Argentine,Japanese,2024-03-07,15,340,4,0,10,2,4,16,Direct
965,Gilles Andre,marie06@example.net,Territoires français du sud,Kirghiz,2024-08-11,9,848,0,0,4,0,1,24,Réseaux Sociaux
966,Rémy Caron,corinne93@example.org,"Corée, Sud",Hiri Motu,2024-01-03,19,489,4,2,9,4,3,6,Publicité
967,Marthe Diaz,vdaniel@example.com,Sainte Hélène,Faroese,2024-02-14,15,1078,5,2,7,1,3,2,Réseaux Sociaux
968,Noémi Voisin,wvalentin@example.org,El Salvador,Catalan,2024-02-16,8,304,0,0,5,0,0,14,Réseaux Sociaux
969,Vincent Roux,ibruneau@example.com,Irlande,Norwegian,2024-10-23,5,1323,0,0,3,0,0,3,Publicité
970,Claire Mace-Dos Santos,bonnetmargaux@example.org,Timor,Interlingua,2024-01-17,11,361,0,2,8,0,5,5,Direct
971,Matthieu Lacombe,claude26@example.com,Tchad,Maori,2024-08-22,16,406,1,0,8,1,1,9,Réseaux Sociaux
972,Lucas Coste,marie24@example.com,Chypre,Kongo,2024-08-29,4,265,0,0,3,0,0,21,Réseaux Sociaux
973,Denis Auger,noemihardy@example.com,Macédoine du Nord,Tigrinya,2024-01-27,16,521,0,0,12,0,5,24,Recherche Organique
974,Martin Lejeune,antoine74@example.com,Géorgie,Latin,2024-07-30,5,100,0,0,2,0,0,8,Recherche Organique
975,Maggie Gomez,lorraineboucher@example.net,Canada,Telugu,2024-07-30,7,499,3,0,5,2,2,22,Réseaux Sociaux
976,Claude Olivier,pottierfranck@example.org,République centrafricaine,Bashkir,2024-08-31,8,657,1,0,6,1,2,6,Publicité
977,Vincent Mercier,olivier87@example.net,Comores,Guarani,2024-08-10,12,577,5,2,6,5,5,14,Réseaux Sociaux
978,William Picard,morelalfred@example.org,Antilles néerlandaises,French,2024-10-23,2,415,1,0,2,1,0,20,Recherche Organique
979,Olivier Collin,alfredmartel@example.com,Ukraine,Limburgan,2024-08-11,9,470,1,0,8,0,0,30,Réseaux Sociaux
980,Thierry Letellier,gilbert59@example.net,Montserrat,Venda,2024-01-14,9,120,3,0,7,0,1,30,Réseaux Sociaux
981,Jules Rodriguez,irousset@example.com,Paraguay,Malay,2024-03-20,18,936,5,0,15,5,4,22,Réseaux Sociaux
982,Roland Garcia,lorraine91@example.com,Cayman (Îles),Kirghiz,2024-02-25,19,100,4,1,13,1,1,18,Réseaux Sociaux
983,Océane Leblanc-Grondin,ylesage@example.net,Bosnie-Herzégovine,Tonga,2024-10-17,7,753,3,0,7,0,5,3,Publicité
984,Robert Leroy,hamelgabriel@example.com,Gibraltar,Swedish,2024-02-22,12,100,1,2,8,1,2,10,Recherche Organique
985,Amélie Grondin-Martinez,qdos-santos@example.net,Paraguay,Pali,2024-09-23,10,1058,5,0,5,1,3,21,Recherche Organique
986,William Marin,marcelle39@example.com,Islande,Samoan,2024-01-10,9,926,4,0,9,0,0,7,Réseaux Sociaux
987,Joseph Rey de la Vasseur,tlemaire@example.com,Comores,Manx,2024-11-17,15,670,4,0,7,0,2,19,Réseaux Sociaux
988,Maurice du Giraud,reynaudlouise@example.com,Érythrée,Afrikaans,2024-05-12,6,100,0,0,4,0,0,12,Publicité
989,Michelle Gomes,obonnet@example.com,Malawi,Breton,2024-01-01,18,193,0,1,16,0,0,19,Réseaux Sociaux
990,Maggie Garcia-Laurent,jguillaume@example.net,Norfolk (Îles),Inuktitut,2024-02-26,13,741,5,1,7,5,5,8,Direct
991,Victor Duhamel-Jourdan,hlelievre@example.com,Aruba,Icelandic,2024-01-19,10,802,0,0,10,0,5,13,Publicité
992,Guillaume-Émile Bonneau,gabrielle08@example.net,"Corée, Sud",Church Slavic,2024-02-02,5,693,1,0,3,0,0,4,Publicité
993,Gabriel Millet-Colin,jacquelinetecher@example.com,Zaïre,Pushto,2024-11-17,7,208,2,0,3,0,0,25,Réseaux Sociaux
994,Charlotte Rodriguez,cmorin@example.com,Singapour,Aragonese,2024-06-09,11,194,4,0,8,4,2,25,Recherche Organique
995,Zoé Legrand,vgirard@example.net,Polynésie française,Telugu,2024-10-11,12,100,4,1,9,4,5,1,Publicité
996,Joseph Durand,patricia60@example.com,Érythrée,Occitan,2024-10-27,7,658,3,0,3,3,1,9,Publicité
997,Corinne Bouchet,upicard@example.com,Réunion (La),Wolof,2024-07-03,4,835,0,0,2,0,0,11,Direct
998,Victoire Le Goff,nath34@example.org,Israël,Mongolian,2024-01-31,10,933,5,0,5,5,3,18,Recherche Organique
999,Marcelle de la Marty,aime84@example.org,Papouasie-Nouvelle-Guinée,South Ndebele,2024-03-21,13,1256,5,0,13,1,1,26,Direct
1000,Olivier Pelletier,etienne57@example.com,République tchèque,Haitian,2024-11-16,16,743,1,0,14,1,1,3,Direct
